"idx","title","value","genres"
832,"Basic Instinct (1992)",1,"Thriller"
833,"Doors, The (1991)",1,"Drama"
834,"Crying Game, The (1992)",1,"Drama"
834,"Crying Game, The (1992)",1,"Romance"
834,"Crying Game, The (1992)",1,"Thriller"
835,"Glengarry Glen Ross (1992)",1,"Drama"
836,"Sophie's Choice (1982)",1,"Drama"
837,"E.T. the Extra-Terrestrial (1982)",1,"Children"
837,"E.T. the Extra-Terrestrial (1982)",1,"Drama"
837,"E.T. the Extra-Terrestrial (1982)",1,"Sci-Fi"
838,"Christmas Carol, A (1938)",1,"Children"
838,"Christmas Carol, A (1938)",1,"Drama"
838,"Christmas Carol, A (1938)",1,"Fantasy"
839,"Days of Thunder (1990)",1,"Action"
839,"Days of Thunder (1990)",1,"Drama"
839,"Days of Thunder (1990)",1,"Romance"
840,"Top Gun (1986)",1,"Action"
840,"Top Gun (1986)",1,"Romance"
841,"Rebel Without a Cause (1955)",1,"Drama"
842,"Streetcar Named Desire, A (1951)",1,"Drama"
843,"Children of the Corn IV: The Gathering (1996)",1,"Horror"
844,"Loser (1991)",1,"Comedy"
845,"Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)",1,"Documentary"
846,"Palookaville (1996)",1,"Action"
846,"Palookaville (1996)",1,"Comedy"
846,"Palookaville (1996)",1,"Drama"
847,"Funeral, The (1996)",1,"Crime"
847,"Funeral, The (1996)",1,"Drama"
848,"Single Girl, A (Fille seule, La) (1995)",1,"Drama"
849,"Eighth Day, The (Huitième jour, Le) (1996)",1,"Drama"
850,"Drunks (1995)",1,"Drama"
851,"People vs. Larry Flynt, The (1996)",1,"Comedy"
851,"People vs. Larry Flynt, The (1996)",1,"Drama"
852,"Glory Daze (1995)",1,"Drama"
853,"Perfect Candidate, A (1996)",1,"Documentary"
854,"On Golden Pond (1981)",1,"Drama"
855,"Return of the Pink Panther, The (1975)",1,"Comedy"
855,"Return of the Pink Panther, The (1975)",1,"Crime"
856,"Drop Dead Fred (1991)",1,"Comedy"
856,"Drop Dead Fred (1991)",1,"Fantasy"
857,"Abyss, The (1989)",1,"Action"
857,"Abyss, The (1989)",1,"Adventure"
857,"Abyss, The (1989)",1,"Sci-Fi"
857,"Abyss, The (1989)",1,"Thriller"
858,"Fog, The (1980)",1,"Horror"
859,"Escape from New York (1981)",1,"Action"
859,"Escape from New York (1981)",1,"Adventure"
859,"Escape from New York (1981)",1,"Sci-Fi"
859,"Escape from New York (1981)",1,"Thriller"
860,"Howling, The (1980)",1,"Horror"
860,"Howling, The (1980)",1,"Mystery"
861,"Jean de Florette (1986)",1,"Drama"
861,"Jean de Florette (1986)",1,"Mystery"
862,"Manon of the Spring (Manon des sources) (1986)",1,"Drama"
863,"Private Benjamin (1980)",1,"Comedy"
864,"Monty Python and the Holy Grail (1975)",1,"Adventure"
864,"Monty Python and the Holy Grail (1975)",1,"Comedy"
864,"Monty Python and the Holy Grail (1975)",1,"Fantasy"
865,"Hustler White (1996)",1,"Romance"
866,"Entertaining Angels: The Dorothy Day Story (1996)",1,"Drama"
867,"Line King: The Al Hirschfeld Story, The (1996)",1,"Documentary"
868,"When We Were Kings (1996)",1,"Documentary"
869,"Wallace & Gromit: The Wrong Trousers (1993)",1,"Animation"
869,"Wallace & Gromit: The Wrong Trousers (1993)",1,"Children"
869,"Wallace & Gromit: The Wrong Trousers (1993)",1,"Comedy"
869,"Wallace & Gromit: The Wrong Trousers (1993)",1,"Crime"
870,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",1,"Drama"
871,"Lesson Faust (1994)",1,"Animation"
871,"Lesson Faust (1994)",1,"Comedy"
871,"Lesson Faust (1994)",1,"Drama"
871,"Lesson Faust (1994)",1,"Fantasy"
872,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",1,"Drama"
873,"Tin Drum, The (Blechtrommel, Die) (1979)",1,"Drama"
873,"Tin Drum, The (Blechtrommel, Die) (1979)",1,"War"
874,"Ruling Class, The (1972)",1,"Comedy"
874,"Ruling Class, The (1972)",1,"Drama"
875,"Mina Tannenbaum (1994)",1,"Drama"
876,"Dear God (1996)",1,"Comedy"
877,"Best of the Best 3: No Turning Back (1995)",1,"Action"
878,"Bob Roberts (1992)",1,"Comedy"
879,"Cinema Paradiso (Nuovo cinema Paradiso) (1989)",1,"Drama"
880,"Cook the Thief His Wife & Her Lover, The (1989)",1,"Comedy"
880,"Cook the Thief His Wife & Her Lover, The (1989)",1,"Drama"
881,"Delicatessen (1991)",1,"Comedy"
881,"Delicatessen (1991)",1,"Drama"
881,"Delicatessen (1991)",1,"Romance"
882,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1,"Drama"
882,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1,"Fantasy"
882,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",1,"Romance"
883,"Enchanted April (1992)",1,"Drama"
883,"Enchanted April (1992)",1,"Romance"
884,"Paths of Glory (1957)",1,"Drama"
884,"Paths of Glory (1957)",1,"War"
885,"Grifters, The (1990)",1,"Crime"
885,"Grifters, The (1990)",1,"Drama"
885,"Grifters, The (1990)",1,"Film-Noir"
886,"Hear My Song (1991)",1,"Comedy"
887,"English Patient, The (1996)",1,"Drama"
887,"English Patient, The (1996)",1,"Romance"
887,"English Patient, The (1996)",1,"War"
888,"Mediterraneo (1991)",1,"Comedy"
888,"Mediterraneo (1991)",1,"Drama"
889,"My Left Foot (1989)",1,"Drama"
890,"Sex, Lies, and Videotape (1989)",1,"Drama"
891,"Passion Fish (1992)",1,"Drama"
892,"Strictly Ballroom (1992)",1,"Comedy"
892,"Strictly Ballroom (1992)",1,"Romance"
893,"Thin Blue Line, The (1988)",1,"Documentary"
894,"Tie Me Up! Tie Me Down! (¡Átame!) (1990)",1,"Crime"
894,"Tie Me Up! Tie Me Down! (¡Átame!) (1990)",1,"Drama"
894,"Tie Me Up! Tie Me Down! (¡Átame!) (1990)",1,"Romance"
895,"Madonna: Truth or Dare (1991)",1,"Documentary"
895,"Madonna: Truth or Dare (1991)",1,"Musical"
896,"Paris Is Burning (1990)",1,"Documentary"
897,"One Flew Over the Cuckoo's Nest (1975)",1,"Drama"
898,"Cheech and Chong's Up in Smoke (1978)",1,"Comedy"
899,"Star Wars: Episode V - The Empire Strikes Back (1980)",1,"Action"
899,"Star Wars: Episode V - The Empire Strikes Back (1980)",1,"Adventure"
899,"Star Wars: Episode V - The Empire Strikes Back (1980)",1,"Sci-Fi"
900,"Princess Bride, The (1987)",1,"Action"
900,"Princess Bride, The (1987)",1,"Adventure"
900,"Princess Bride, The (1987)",1,"Comedy"
900,"Princess Bride, The (1987)",1,"Fantasy"
900,"Princess Bride, The (1987)",1,"Romance"
901,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)",1,"Action"
901,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)",1,"Adventure"
902,"Brazil (1985)",1,"Fantasy"
902,"Brazil (1985)",1,"Sci-Fi"
903,"Aliens (1986)",1,"Action"
903,"Aliens (1986)",1,"Adventure"
903,"Aliens (1986)",1,"Horror"
903,"Aliens (1986)",1,"Sci-Fi"
904,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1,"Action"
904,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1,"Adventure"
904,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",1,"Western"
905,"Withnail & I (1987)",1,"Comedy"
906,"12 Angry Men (1957)",1,"Drama"
907,"Lawrence of Arabia (1962)",1,"Adventure"
907,"Lawrence of Arabia (1962)",1,"Drama"
907,"Lawrence of Arabia (1962)",1,"War"
908,"Clockwork Orange, A (1971)",1,"Crime"
908,"Clockwork Orange, A (1971)",1,"Drama"
908,"Clockwork Orange, A (1971)",1,"Sci-Fi"
908,"Clockwork Orange, A (1971)",1,"Thriller"
909,"To Kill a Mockingbird (1962)",1,"Drama"
910,"Apocalypse Now (1979)",1,"Action"
910,"Apocalypse Now (1979)",1,"Drama"
910,"Apocalypse Now (1979)",1,"War"
911,"Once Upon a Time in the West (C'era una volta il West) (1968)",1,"Action"
911,"Once Upon a Time in the West (C'era una volta il West) (1968)",1,"Drama"
911,"Once Upon a Time in the West (C'era una volta il West) (1968)",1,"Western"
912,"Star Wars: Episode VI - Return of the Jedi (1983)",1,"Action"
912,"Star Wars: Episode VI - Return of the Jedi (1983)",1,"Adventure"
912,"Star Wars: Episode VI - Return of the Jedi (1983)",1,"Sci-Fi"
913,"Wings of Desire (Himmel über Berlin, Der) (1987)",1,"Drama"
913,"Wings of Desire (Himmel über Berlin, Der) (1987)",1,"Fantasy"
913,"Wings of Desire (Himmel über Berlin, Der) (1987)",1,"Romance"
914,"Third Man, The (1949)",1,"Film-Noir"
914,"Third Man, The (1949)",1,"Mystery"
914,"Third Man, The (1949)",1,"Thriller"
915,"Goodfellas (1990)",1,"Crime"
915,"Goodfellas (1990)",1,"Drama"
916,"Alien (1979)",1,"Horror"
916,"Alien (1979)",1,"Sci-Fi"
917,"Army of Darkness (1993)",1,"Action"
917,"Army of Darkness (1993)",1,"Adventure"
917,"Army of Darkness (1993)",1,"Comedy"
917,"Army of Darkness (1993)",1,"Fantasy"
917,"Army of Darkness (1993)",1,"Horror"
918,"Big Blue, The (Grand bleu, Le) (1988)",1,"Adventure"
918,"Big Blue, The (Grand bleu, Le) (1988)",1,"Drama"
918,"Big Blue, The (Grand bleu, Le) (1988)",1,"Romance"
919,"Ran (1985)",1,"Drama"
919,"Ran (1985)",1,"War"
920,"Killer, The (Die xue shuang xiong) (1989)",1,"Action"
920,"Killer, The (Die xue shuang xiong) (1989)",1,"Crime"
920,"Killer, The (Die xue shuang xiong) (1989)",1,"Drama"
920,"Killer, The (Die xue shuang xiong) (1989)",1,"Thriller"
921,"Psycho (1960)",1,"Crime"
921,"Psycho (1960)",1,"Horror"
922,"Blues Brothers, The (1980)",1,"Action"
922,"Blues Brothers, The (1980)",1,"Comedy"
922,"Blues Brothers, The (1980)",1,"Musical"
923,"Godfather: Part II, The (1974)",1,"Crime"
923,"Godfather: Part II, The (1974)",1,"Drama"
924,"Full Metal Jacket (1987)",1,"Drama"
924,"Full Metal Jacket (1987)",1,"War"
925,"Grand Day Out with Wallace and Gromit, A (1989)",1,"Adventure"
925,"Grand Day Out with Wallace and Gromit, A (1989)",1,"Animation"
925,"Grand Day Out with Wallace and Gromit, A (1989)",1,"Children"
925,"Grand Day Out with Wallace and Gromit, A (1989)",1,"Comedy"
925,"Grand Day Out with Wallace and Gromit, A (1989)",1,"Sci-Fi"
926,"Henry V (1989)",1,"Action"
926,"Henry V (1989)",1,"Drama"
926,"Henry V (1989)",1,"Romance"
926,"Henry V (1989)",1,"War"
927,"Amadeus (1984)",1,"Drama"
928,"Quiet Man, The (1952)",1,"Drama"
928,"Quiet Man, The (1952)",1,"Romance"
929,"Once Upon a Time in America (1984)",1,"Crime"
929,"Once Upon a Time in America (1984)",1,"Drama"
930,"Raging Bull (1980)",1,"Drama"
931,"Annie Hall (1977)",1,"Comedy"
931,"Annie Hall (1977)",1,"Romance"
932,"Right Stuff, The (1983)",1,"Drama"
933,"Stalker (1979)",1,"Drama"
933,"Stalker (1979)",1,"Mystery"
933,"Stalker (1979)",1,"Sci-Fi"
934,"Boot, Das (Boat, The) (1981)",1,"Action"
934,"Boot, Das (Boat, The) (1981)",1,"Drama"
934,"Boot, Das (Boat, The) (1981)",1,"War"
935,"Sting, The (1973)",1,"Comedy"
935,"Sting, The (1973)",1,"Crime"
936,"Harold and Maude (1971)",1,"Comedy"
936,"Harold and Maude (1971)",1,"Drama"
936,"Harold and Maude (1971)",1,"Romance"
937,"Trust (1990)",1,"Comedy"
937,"Trust (1990)",1,"Drama"
937,"Trust (1990)",1,"Romance"
938,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",1,"Drama"
939,"Local Hero (1983)",1,"Comedy"
940,"Terminator, The (1984)",1,"Action"
940,"Terminator, The (1984)",1,"Sci-Fi"
940,"Terminator, The (1984)",1,"Thriller"
941,"Dead Alive (Braindead) (1992)",1,"Comedy"
941,"Dead Alive (Braindead) (1992)",1,"Fantasy"
941,"Dead Alive (Braindead) (1992)",1,"Horror"
942,"Glory (1989)",1,"Drama"
942,"Glory (1989)",1,"War"
943,"Rosencrantz and Guildenstern Are Dead (1990)",1,"Comedy"
943,"Rosencrantz and Guildenstern Are Dead (1990)",1,"Drama"
944,"Manhattan (1979)",1,"Comedy"
944,"Manhattan (1979)",1,"Drama"
944,"Manhattan (1979)",1,"Romance"
945,"Miller's Crossing (1990)",1,"Crime"
945,"Miller's Crossing (1990)",1,"Drama"
945,"Miller's Crossing (1990)",1,"Film-Noir"
945,"Miller's Crossing (1990)",1,"Thriller"
946,"Dead Poets Society (1989)",1,"Drama"
947,"Graduate, The (1967)",1,"Comedy"
947,"Graduate, The (1967)",1,"Drama"
947,"Graduate, The (1967)",1,"Romance"
948,"Touch of Evil (1958)",1,"Crime"
948,"Touch of Evil (1958)",1,"Film-Noir"
948,"Touch of Evil (1958)",1,"Thriller"
949,"Femme Nikita, La (Nikita) (1990)",1,"Action"
949,"Femme Nikita, La (Nikita) (1990)",1,"Crime"
949,"Femme Nikita, La (Nikita) (1990)",1,"Romance"
949,"Femme Nikita, La (Nikita) (1990)",1,"Thriller"
950,"Bridge on the River Kwai, The (1957)",1,"Adventure"
950,"Bridge on the River Kwai, The (1957)",1,"Drama"
950,"Bridge on the River Kwai, The (1957)",1,"War"
951,"8 1/2 (8½) (1963)",1,"Drama"
951,"8 1/2 (8½) (1963)",1,"Fantasy"
952,"Chinatown (1974)",1,"Crime"
952,"Chinatown (1974)",1,"Film-Noir"
952,"Chinatown (1974)",1,"Mystery"
952,"Chinatown (1974)",1,"Thriller"
953,"Day the Earth Stood Still, The (1951)",1,"Drama"
953,"Day the Earth Stood Still, The (1951)",1,"Sci-Fi"
953,"Day the Earth Stood Still, The (1951)",1,"Thriller"
954,"Treasure of the Sierra Madre, The (1948)",1,"Action"
954,"Treasure of the Sierra Madre, The (1948)",1,"Adventure"
954,"Treasure of the Sierra Madre, The (1948)",1,"Drama"
954,"Treasure of the Sierra Madre, The (1948)",1,"Western"
955,"Bad Taste (1987)",1,"Comedy"
955,"Bad Taste (1987)",1,"Horror"
955,"Bad Taste (1987)",1,"Sci-Fi"
956,"Duck Soup (1933)",1,"Comedy"
956,"Duck Soup (1933)",1,"Musical"
956,"Duck Soup (1933)",1,"War"
957,"Better Off Dead... (1985)",1,"Comedy"
957,"Better Off Dead... (1985)",1,"Romance"
958,"Shining, The (1980)",1,"Horror"
959,"Stand by Me (1986)",1,"Adventure"
959,"Stand by Me (1986)",1,"Drama"
960,"M (1931)",1,"Crime"
960,"M (1931)",1,"Film-Noir"
960,"M (1931)",1,"Thriller"
961,"Evil Dead II (Dead by Dawn) (1987)",1,"Action"
961,"Evil Dead II (Dead by Dawn) (1987)",1,"Comedy"
961,"Evil Dead II (Dead by Dawn) (1987)",1,"Fantasy"
961,"Evil Dead II (Dead by Dawn) (1987)",1,"Horror"
962,"Great Escape, The (1963)",1,"Action"
962,"Great Escape, The (1963)",1,"Adventure"
962,"Great Escape, The (1963)",1,"Drama"
962,"Great Escape, The (1963)",1,"War"
963,"Deer Hunter, The (1978)",1,"Drama"
963,"Deer Hunter, The (1978)",1,"War"
964,"Diva (1981)",1,"Action"
964,"Diva (1981)",1,"Drama"
964,"Diva (1981)",1,"Mystery"
964,"Diva (1981)",1,"Romance"
964,"Diva (1981)",1,"Thriller"
965,"Groundhog Day (1993)",1,"Comedy"
965,"Groundhog Day (1993)",1,"Fantasy"
965,"Groundhog Day (1993)",1,"Romance"
966,"Unforgiven (1992)",1,"Drama"
966,"Unforgiven (1992)",1,"Western"
967,"Manchurian Candidate, The (1962)",1,"Crime"
967,"Manchurian Candidate, The (1962)",1,"Thriller"
967,"Manchurian Candidate, The (1962)",1,"War"
968,"Pump Up the Volume (1990)",1,"Comedy"
968,"Pump Up the Volume (1990)",1,"Drama"
969,"Arsenic and Old Lace (1944)",1,"Comedy"
969,"Arsenic and Old Lace (1944)",1,"Mystery"
969,"Arsenic and Old Lace (1944)",1,"Thriller"
970,"Back to the Future (1985)",1,"Adventure"
970,"Back to the Future (1985)",1,"Comedy"
970,"Back to the Future (1985)",1,"Sci-Fi"
971,"Fried Green Tomatoes (1991)",1,"Comedy"
971,"Fried Green Tomatoes (1991)",1,"Crime"
971,"Fried Green Tomatoes (1991)",1,"Drama"
972,"Patton (1970)",1,"Drama"
972,"Patton (1970)",1,"War"
973,"Down by Law (1986)",1,"Comedy"
973,"Down by Law (1986)",1,"Drama"
973,"Down by Law (1986)",1,"Film-Noir"
974,"Akira (1988)",1,"Action"
974,"Akira (1988)",1,"Adventure"
974,"Akira (1988)",1,"Animation"
974,"Akira (1988)",1,"Sci-Fi"
975,"Highlander (1986)",1,"Action"
975,"Highlander (1986)",1,"Adventure"
975,"Highlander (1986)",1,"Fantasy"
976,"Cool Hand Luke (1967)",1,"Drama"
977,"Cyrano de Bergerac (1990)",1,"Comedy"
977,"Cyrano de Bergerac (1990)",1,"Drama"
977,"Cyrano de Bergerac (1990)",1,"Romance"
978,"Young Frankenstein (1974)",1,"Comedy"
978,"Young Frankenstein (1974)",1,"Fantasy"
979,"Night on Earth (1991)",1,"Comedy"
979,"Night on Earth (1991)",1,"Drama"
980,"Raise the Red Lantern (Da hong deng long gao gao gua) (1991)",1,"Drama"
981,"Great Dictator, The (1940)",1,"Comedy"
981,"Great Dictator, The (1940)",1,"Drama"
981,"Great Dictator, The (1940)",1,"War"
982,"Fantasia (1940)",1,"Animation"
982,"Fantasia (1940)",1,"Children"
982,"Fantasia (1940)",1,"Fantasy"
982,"Fantasia (1940)",1,"Musical"
983,"High Noon (1952)",1,"Drama"
983,"High Noon (1952)",1,"Western"
984,"Big Sleep, The (1946)",1,"Crime"
984,"Big Sleep, The (1946)",1,"Film-Noir"
984,"Big Sleep, The (1946)",1,"Mystery"
985,"Heathers (1989)",1,"Comedy"
986,"Somewhere in Time (1980)",1,"Drama"
986,"Somewhere in Time (1980)",1,"Romance"
987,"Ben-Hur (1959)",1,"Action"
987,"Ben-Hur (1959)",1,"Adventure"
987,"Ben-Hur (1959)",1,"Drama"
988,"This Is Spinal Tap (1984)",1,"Comedy"
989,"Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)",1,"Documentary"
990,"Some Kind of Wonderful (1987)",1,"Drama"
990,"Some Kind of Wonderful (1987)",1,"Romance"
991,"Indiana Jones and the Last Crusade (1989)",1,"Action"
991,"Indiana Jones and the Last Crusade (1989)",1,"Adventure"
992,"Being There (1979)",1,"Comedy"
992,"Being There (1979)",1,"Drama"
993,"Gandhi (1982)",1,"Drama"
994,"Unbearable Lightness of Being, The (1988)",1,"Drama"
995,"Room with a View, A (1986)",1,"Drama"
995,"Room with a View, A (1986)",1,"Romance"
996,"Real Genius (1985)",1,"Comedy"
997,"Pink Floyd: The Wall (1982)",1,"Drama"
997,"Pink Floyd: The Wall (1982)",1,"Musical"
998,"Killing Fields, The (1984)",1,"Drama"
998,"Killing Fields, The (1984)",1,"War"
999,"My Life as a Dog (Mitt liv som hund) (1985)",1,"Comedy"
999,"My Life as a Dog (Mitt liv som hund) (1985)",1,"Drama"
1000,"Forbidden Planet (1956)",1,"Drama"
1000,"Forbidden Planet (1956)",1,"Sci-Fi"
1001,"Field of Dreams (1989)",1,"Children"
1001,"Field of Dreams (1989)",1,"Drama"
1001,"Field of Dreams (1989)",1,"Fantasy"
1002,"Man Who Would Be King, The (1975)",1,"Adventure"
1002,"Man Who Would Be King, The (1975)",1,"Drama"
1003,"Butch Cassidy and the Sundance Kid (1969)",1,"Action"
1003,"Butch Cassidy and the Sundance Kid (1969)",1,"Western"
1004,"Paris, Texas (1984)",1,"Drama"
1004,"Paris, Texas (1984)",1,"Romance"
1005,"Until the End of the World (Bis ans Ende der Welt) (1991)",1,"Adventure"
1005,"Until the End of the World (Bis ans Ende der Welt) (1991)",1,"Drama"
1005,"Until the End of the World (Bis ans Ende der Welt) (1991)",1,"Sci-Fi"
1006,"When Harry Met Sally... (1989)",1,"Comedy"
1006,"When Harry Met Sally... (1989)",1,"Romance"
1007,"Hype! (1996)",1,"Documentary"
1008,"Female Perversions (1996)",1,"Drama"
1009,"Blue Juice (1995)",1,"Comedy"
1009,"Blue Juice (1995)",1,"Drama"
1010,"Alien³ (a.k.a. Alien 3) (1992)",1,"Action"
1010,"Alien³ (a.k.a. Alien 3) (1992)",1,"Horror"
1010,"Alien³ (a.k.a. Alien 3) (1992)",1,"Sci-Fi"
1010,"Alien³ (a.k.a. Alien 3) (1992)",1,"Thriller"
1011,"American Werewolf in London, An (1981)",1,"Comedy"
1011,"American Werewolf in London, An (1981)",1,"Horror"
1011,"American Werewolf in London, An (1981)",1,"Thriller"
1012,"Amityville 1992: It's About Time (1992)",1,"Horror"
1013,"Amityville 3-D (1983)",1,"Horror"
1014,"Amityville: Dollhouse (1996)",1,"Horror"
1015,"Amityville: A New Generation (1993)",1,"Horror"
1016,"Amityville II: The Possession (1982)",1,"Horror"
1017,"Amityville Horror, The (1979)",1,"Drama"
1017,"Amityville Horror, The (1979)",1,"Horror"
1017,"Amityville Horror, The (1979)",1,"Mystery"
1017,"Amityville Horror, The (1979)",1,"Thriller"
1018,"Amityville Curse, The (1990)",1,"Horror"
1019,"Blood for Dracula (Andy Warhol's Dracula) (1974)",1,"Horror"
1020,"April Fool's Day (1986)",1,"Horror"
1021,"Audrey Rose (1977)",1,"Horror"
1022,"Believers, The (1987)",1,"Horror"
1022,"Believers, The (1987)",1,"Thriller"
1023,"Birds, The (1963)",1,"Horror"
1023,"Birds, The (1963)",1,"Thriller"
1024,"Blob, The (1958)",1,"Horror"
1024,"Blob, The (1958)",1,"Sci-Fi"
1025,"Blood Beach (1981)",1,"Horror"
1025,"Blood Beach (1981)",1,"Mystery"
1026,"Body Parts (1991)",1,"Horror"
1026,"Body Parts (1991)",1,"Thriller"
1027,"Body Snatcher, The (1945)",1,"Drama"
1027,"Body Snatcher, The (1945)",1,"Horror"
1027,"Body Snatcher, The (1945)",1,"Thriller"
1028,"Dracula (Bram Stoker's Dracula) (1992)",1,"Fantasy"
1028,"Dracula (Bram Stoker's Dracula) (1992)",1,"Horror"
1028,"Dracula (Bram Stoker's Dracula) (1992)",1,"Romance"
1028,"Dracula (Bram Stoker's Dracula) (1992)",1,"Thriller"
1029,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1,"Drama"
1029,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1,"Horror"
1029,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",1,"Sci-Fi"
1030,"Burnt Offerings (1976)",1,"Horror"
1031,"Candyman (1992)",1,"Horror"
1031,"Candyman (1992)",1,"Thriller"
1032,"Cape Fear (1991)",1,"Thriller"
1033,"Cape Fear (1962)",1,"Crime"
1033,"Cape Fear (1962)",1,"Drama"
1033,"Cape Fear (1962)",1,"Thriller"
1034,"Carrie (1976)",1,"Drama"
1034,"Carrie (1976)",1,"Fantasy"
1034,"Carrie (1976)",1,"Horror"
